,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,TotalSF,SaleCondition,SalePrice
698,57,160,2,24.0,2645,0,2,0,0,0,0,0,9,0,0,4,0,8,5,1999,2000,0,0,5,5,0,456.0,1,0,1,1,0,0,1,649,0,0,321,0,2,0,0,0,1739,1,0,2,1,3,1,2,7,0,0,2,0,1999.0,1,2,480,0,0,0,115,0,0,0,0,0,0,0,0,0,8,2009,0,2709,3,172500
699,757,60,0,68.0,10769,0,0,1,0,0,0,0,1,0,0,0,0,8,5,2007,2007,0,0,2,2,1,0.0,1,0,1,1,0,3,1,20,0,0,846,0,2,0,0,0,1768,0,0,2,1,3,1,2,7,0,0,2,0,2007.0,2,2,578,0,0,0,144,105,0,0,0,0,0,0,0,0,4,2009,0,2634,0,212000
700,361,85,0,69.45,7540,0,0,1,0,0,1,0,12,0,0,0,3,6,6,1978,1978,0,0,2,2,1,0.0,0,0,0,1,0,3,1,773,0,0,115,0,2,0,0,0,912,1,0,1,0,2,1,0,5,0,1,1,0,1978.0,2,2,470,0,0,0,0,0,0,0,192,0,0,1,0,0,6,2007,0,1800,0,156000
701,586,20,0,88.0,11443,0,0,0,0,0,0,0,2,0,0,0,2,8,5,2005,2006,1,0,2,2,0,208.0,1,0,1,3,0,1,1,1460,0,0,408,0,2,0,0,0,2028,1,0,2,0,2,1,2,7,0,2,3,0,2005.0,2,3,880,0,0,0,326,66,0,0,0,0,0,0,0,0,3,2006,1,3896,1,369900
702,1134,60,0,80.0,9828,0,0,1,0,0,0,0,7,0,0,0,0,8,5,1995,1995,0,0,2,2,1,0.0,1,0,1,1,0,0,1,584,0,0,544,0,2,0,0,0,2020,0,0,2,1,3,1,2,8,0,1,1,0,1995.0,2,2,466,0,0,0,0,155,0,0,0,0,0,0,0,0,6,2009,0,3148,0,239500
703,411,20,0,68.0,9571,0,0,0,0,0,0,0,5,0,0,0,2,5,3,1958,1958,0,0,10,11,1,0.0,0,2,0,0,3,0,2,0,0,0,1276,0,0,0,2,0,1276,0,0,1,0,3,1,0,5,5,0,2,0,1958.0,0,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,4,2552,3,60000
704,186,75,1,90.0,22950,0,0,2,0,0,0,0,11,2,0,0,5,10,9,1892,1993,0,5,4,1,1,0.0,1,1,2,0,0,4,2,0,0,0,1107,0,2,0,0,572,3608,0,0,2,1,4,1,1,12,0,2,1,1,1993.0,0,3,840,4,0,0,0,260,0,0,410,0,0,2,0,0,6,2006,0,4143,0,475000
705,893,20,0,70.0,8414,0,0,0,0,0,0,0,10,0,0,0,2,6,8,1963,2003,1,0,0,0,1,0.0,0,0,0,0,0,0,1,663,0,0,396,0,0,0,0,0,1068,0,1,1,0,3,1,0,6,0,0,2,0,1963.0,2,1,264,0,0,0,192,0,0,0,0,0,0,1,0,0,2,2006,0,2127,0,154500
706,510,20,0,80.0,9600,0,0,0,0,0,2,0,0,0,0,0,2,5,6,1959,1959,0,0,5,5,0,132.0,0,0,0,0,0,0,5,991,0,0,50,0,2,0,0,0,1041,1,0,1,0,3,1,0,6,0,0,2,0,1959.0,2,1,270,0,0,0,224,88,0,0,0,0,0,1,0,0,7,2009,0,2082,0,124500
707,768,50,0,75.0,12508,0,0,1,0,0,0,0,12,0,0,0,4,6,7,1940,1985,0,0,2,2,1,0.0,0,0,0,1,0,4,5,660,0,0,323,0,2,0,0,0,1750,1,0,2,0,4,1,0,7,5,0,2,0,1989.0,0,1,423,0,0,0,245,0,156,0,0,0,0,0,1,1300,7,2008,0,2733,0,160000
708,1392,90,0,65.0,8944,0,0,0,0,0,0,0,0,0,0,1,2,5,5,1967,1967,0,0,1,4,1,0.0,0,0,0,0,0,0,2,0,0,0,1584,0,0,0,0,0,1584,0,0,2,0,4,2,0,8,5,0,2,1,1967.0,0,3,792,0,0,0,0,152,0,0,0,0,0,0,0,0,4,2009,0,3168,0,124000
709,160,60,0,134.0,19378,0,0,1,1,0,2,0,6,0,0,0,0,7,5,2005,2006,0,0,2,2,0,456.0,1,0,1,1,0,4,1,57,0,0,1335,0,2,0,0,0,2462,1,0,2,1,4,1,2,9,0,1,3,0,2006.0,2,2,576,0,0,0,239,132,0,168,0,0,0,0,0,0,3,2006,1,3854,1,320000
710,1249,75,1,60.0,9600,0,1,0,0,0,0,0,11,0,0,0,7,6,5,1917,1950,0,0,8,10,1,0.0,0,0,2,1,0,0,4,319,0,0,416,5,3,1,0,0,2058,0,0,1,1,3,1,0,8,0,1,3,1,1950.0,0,2,396,2,2,2,0,0,259,0,0,0,0,0,0,0,4,2008,0,2793,0,129500
711,1036,20,0,69.45,11500,0,0,1,0,0,1,0,5,0,0,0,2,4,3,1957,1957,0,0,4,1,1,0.0,0,1,3,2,1,2,3,0,1,0,0,0,2,1,0,0,845,0,0,1,0,3,1,0,5,0,0,2,1,1957.0,0,1,290,0,0,1,186,0,0,0,0,0,0,0,0,0,1,2009,0,845,0,84000
712,383,60,0,79.0,9245,0,0,1,0,0,0,0,1,0,0,0,0,7,5,2006,2006,0,0,2,2,1,0.0,1,0,1,1,0,3,2,0,0,0,939,0,2,0,0,0,1797,0,0,2,1,3,1,2,8,0,0,2,0,2006.0,2,2,639,0,0,0,144,53,0,0,0,0,0,0,0,0,4,2007,0,2736,0,213500
713,1286,50,1,50.0,6000,0,0,0,0,0,0,0,4,0,0,0,4,6,6,1939,1950,0,0,5,5,1,0.0,0,2,0,0,0,0,2,0,0,0,780,0,2,0,1,0,1412,0,0,1,0,4,1,0,6,0,1,3,1,1939.0,0,1,280,0,0,0,45,0,0,0,0,0,0,0,0,0,5,2009,0,2192,0,132500
714,657,20,0,72.0,10007,0,0,1,0,0,0,0,0,0,0,0,2,5,7,1959,2006,0,0,0,0,0,54.0,1,0,0,0,0,0,5,806,0,0,247,0,2,0,0,0,1053,1,0,1,1,3,1,2,5,0,0,2,0,1959.0,2,1,312,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2008,0,2106,0,145500
715,990,60,2,65.0,8125,0,0,0,0,0,0,0,9,0,0,0,0,7,5,2006,2006,0,0,2,2,1,0.0,1,0,1,1,2,0,2,0,0,0,770,0,2,0,0,0,1576,0,0,2,1,3,1,2,6,0,0,2,0,2006.0,2,2,614,0,0,0,0,50,0,0,0,0,0,0,0,0,8,2006,1,2346,1,197000
716,1079,120,1,37.0,4435,0,0,0,0,0,0,0,1,0,0,2,2,6,5,2004,2004,0,0,2,2,0,169.0,1,0,1,1,0,4,1,662,0,0,186,0,2,0,0,0,848,1,0,1,0,1,1,2,3,0,1,3,0,2004.0,2,2,420,0,0,0,140,0,0,0,0,0,0,0,0,0,5,2006,0,1696,0,155900
717,855,20,0,102.0,17920,0,0,0,0,0,0,0,10,0,0,0,2,5,4,1955,1974,1,0,4,4,1,0.0,0,0,0,0,0,4,5,306,5,1085,372,0,0,0,0,0,1779,1,0,1,1,3,1,0,6,0,1,3,0,1955.0,0,2,454,0,0,0,0,418,0,0,312,0,0,0,0,0,7,2006,0,3542,3,170000
718,1062,30,4,120.0,18000,1,0,0,3,0,0,0,14,0,0,0,2,3,4,1935,1950,0,0,5,5,1,0.0,3,0,0,0,0,0,2,0,0,0,894,0,0,0,0,0,894,0,0,1,0,2,1,0,6,0,0,2,1,1994.0,2,3,1248,0,0,0,0,20,0,0,0,0,0,0,1,560,8,2008,3,1788,0,81000
719,246,20,0,80.0,10400,0,0,0,0,0,0,0,16,0,0,0,2,7,5,1988,1988,0,0,4,1,0,102.0,0,0,0,1,0,3,1,929,0,0,916,0,1,0,0,0,1872,0,1,2,0,3,1,0,6,0,1,1,0,1988.0,1,2,604,0,0,0,197,39,0,0,0,0,0,0,0,0,6,2006,0,3717,0,241500
720,929,20,0,69.45,11838,0,0,0,0,0,0,0,1,0,0,0,2,8,5,2001,2001,1,0,2,2,1,0.0,1,0,1,1,0,3,2,0,0,0,1753,0,2,0,0,0,1788,0,0,2,0,3,1,1,7,0,1,1,0,2001.0,2,2,522,0,0,0,202,151,0,0,0,0,0,0,0,0,6,2009,0,3541,0,236500
721,1038,60,0,69.45,9240,0,0,0,0,0,0,0,1,0,0,0,0,8,5,2001,2002,0,0,2,2,0,396.0,1,0,1,1,0,0,2,0,0,0,1055,0,2,0,0,0,2263,0,0,2,1,3,1,2,7,0,1,1,3,2001.0,1,2,905,0,0,0,0,45,0,0,189,0,0,0,0,0,9,2008,0,3318,0,287000
723,1152,20,0,134.0,17755,0,0,0,0,0,0,0,5,0,0,0,2,5,4,1959,1959,0,0,0,4,0,132.0,0,0,0,0,0,0,0,176,0,0,1290,0,0,0,0,0,1466,0,0,1,1,3,1,3,6,0,2,3,0,1959.0,1,2,528,0,0,0,0,140,0,0,100,0,0,0,0,0,11,2006,0,2932,0,149900
724,268,75,0,60.0,8400,0,0,0,2,0,0,1,20,0,0,0,5,5,8,1939,1997,0,0,4,1,1,0.0,0,0,1,0,0,0,6,378,0,0,342,0,2,0,0,420,2192,0,0,2,1,4,1,2,8,0,1,3,1,1939.0,0,1,240,0,0,0,262,24,0,0,0,0,0,0,0,0,7,2008,0,2492,0,179500
725,916,160,1,21.0,2001,0,0,0,0,0,0,0,24,0,0,4,0,4,5,1970,1970,0,0,7,9,0,80.0,0,0,0,0,0,0,2,0,0,0,546,0,3,0,0,0,1092,0,0,1,1,3,1,0,6,0,0,2,0,1970.0,0,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,1638,0,75000
726,559,60,0,57.0,21872,0,0,2,1,0,3,0,6,0,0,0,0,7,5,1996,1997,0,0,0,0,1,0.0,0,0,1,1,0,1,1,604,0,0,125,0,2,0,0,0,1446,0,1,2,1,3,1,0,6,0,1,1,0,1996.0,0,2,406,0,0,0,264,22,0,0,0,0,0,0,0,0,8,2008,0,2175,0,175000
727,1398,70,1,51.0,6120,0,0,0,0,0,0,0,4,0,0,0,0,5,8,1920,2004,0,0,5,5,1,0.0,0,0,2,0,0,4,2,0,0,0,939,0,2,0,0,0,1513,0,0,1,1,4,1,0,8,0,0,2,1,1933.0,0,1,180,2,2,1,24,0,150,0,0,0,0,0,0,0,5,2007,0,2452,0,137500
728,802,30,1,40.0,4800,0,0,0,0,0,0,0,14,0,0,0,2,4,7,1916,1990,0,0,5,5,1,0.0,0,0,0,0,0,0,6,197,0,0,999,0,2,0,2,0,1196,1,0,1,0,2,1,0,5,0,0,2,1,1957.0,0,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007,0,2392,0,109900
729,1173,160,2,35.0,4017,0,2,1,0,0,0,0,9,0,0,2,0,7,5,2006,2007,0,0,5,5,1,0.0,1,0,1,1,0,0,2,0,0,0,625,0,2,0,0,0,1250,0,0,2,1,2,1,2,5,0,0,2,1,2006.0,1,2,625,0,0,0,0,54,0,0,0,0,0,0,0,0,3,2008,0,1875,0,171900
730,1188,20,0,89.0,12461,0,0,0,0,0,2,0,3,0,0,0,2,8,5,1994,1995,0,0,13,12,1,0.0,1,0,1,1,0,0,1,1456,0,0,168,0,2,0,0,0,1624,1,0,2,0,2,1,2,5,0,1,0,0,1994.0,2,3,757,0,0,0,0,114,192,0,0,0,0,2,0,0,7,2006,0,3248,0,262000
731,358,120,1,44.0,4224,0,0,0,0,0,0,0,24,0,0,2,2,5,5,1976,1976,0,0,7,9,1,0.0,0,0,1,1,0,0,5,874,0,0,268,0,0,0,0,0,1142,1,0,1,1,3,1,0,6,0,1,4,0,1976.0,1,2,528,0,0,0,536,90,0,0,0,0,0,1,0,0,8,2007,0,2284,0,134000
732,499,20,0,65.0,7800,0,0,0,0,0,0,0,10,0,0,0,2,5,7,1967,2004,1,0,0,0,0,89.0,0,0,1,0,0,0,5,450,0,0,414,0,2,0,0,0,899,0,0,1,0,3,1,2,5,0,0,2,0,1967.0,1,1,288,0,0,0,64,0,0,0,0,0,0,1,0,0,6,2009,0,1763,0,130000
733,260,20,1,70.0,12702,0,0,0,0,0,0,0,11,0,0,0,2,5,5,1956,1956,0,0,6,7,1,0.0,0,0,1,2,1,2,3,0,1,0,0,0,1,0,2,0,882,0,0,1,0,2,1,0,4,0,0,2,1,1956.0,0,1,308,0,0,0,0,45,0,0,0,0,0,0,0,0,12,2008,0,882,0,97000
734,340,20,0,66.0,12400,0,0,1,0,0,0,0,0,3,0,0,2,6,7,1958,1998,1,0,4,1,0,176.0,0,0,0,0,3,0,4,585,0,0,630,0,0,0,2,0,1215,0,0,1,0,3,1,0,6,0,0,2,0,1958.0,0,1,297,0,0,0,0,0,0,0,234,0,0,0,0,0,6,2009,0,2430,0,155000
735,25,20,0,69.45,8246,0,0,1,0,0,0,0,10,0,0,0,2,5,8,1968,2001,0,0,1,4,1,0.0,0,1,0,0,0,4,4,188,2,668,204,0,2,0,0,0,1060,1,0,1,0,3,1,2,6,0,1,1,0,1968.0,0,1,270,0,0,0,406,90,0,0,0,0,0,1,0,0,5,2010,0,2120,0,154000
736,110,20,0,105.0,11751,0,0,1,0,0,0,0,16,0,0,0,2,6,6,1977,1977,1,0,1,4,0,480.0,0,0,0,1,0,0,0,705,0,0,1139,0,2,0,0,0,1844,0,0,2,0,3,1,0,7,0,1,1,0,1977.0,2,2,546,0,0,0,0,122,0,0,0,0,0,1,0,0,1,2010,4,3688,0,190000
737,628,80,0,80.0,9600,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1955,1972,0,0,8,10,0,164.0,0,0,0,0,0,3,0,674,6,132,350,0,2,0,0,0,1520,1,0,1,0,3,1,0,7,0,2,3,2,1955.0,2,1,364,0,0,0,0,0,189,0,0,0,0,0,0,0,3,2010,0,2676,0,153000
738,288,20,0,69.45,8125,0,0,1,0,0,2,0,0,0,0,0,2,4,4,1971,1971,0,0,0,0,1,0.0,0,0,0,0,0,0,0,614,0,0,244,0,0,0,0,0,858,0,0,1,0,3,1,0,5,0,0,2,4,1971.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,1716,0,88000
739,1196,60,0,51.0,8029,0,0,1,0,0,0,0,6,0,0,0,0,6,5,2005,2005,0,0,2,2,1,0.0,0,0,1,1,0,0,2,0,0,0,728,0,2,0,0,0,1456,0,0,2,1,3,1,2,8,0,0,2,0,2005.0,1,2,400,0,0,0,100,24,0,0,0,0,0,0,0,0,7,2008,0,2184,0,176000
740,66,60,0,76.0,9591,0,0,0,0,0,0,0,8,0,0,0,0,8,5,2004,2005,0,0,2,2,0,344.0,1,0,1,3,0,3,2,0,0,0,1143,0,2,0,0,0,2473,0,0,2,1,4,1,2,9,0,1,3,3,2004.0,2,3,852,0,0,0,192,151,0,0,0,0,0,0,0,0,10,2007,0,3616,0,317000
741,798,20,0,57.0,7677,0,0,0,0,0,0,0,0,0,0,0,2,5,5,1953,1953,0,0,2,2,1,0.0,0,0,0,0,0,0,0,570,0,0,203,0,1,0,0,0,773,0,0,1,0,2,1,0,4,0,0,2,0,1953.0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2008,0,1546,3,110000
742,611,60,0,69.45,11050,0,0,0,0,0,0,0,1,1,0,0,0,9,5,2000,2000,1,0,2,2,0,204.0,1,0,1,3,0,4,1,904,0,0,536,0,2,0,0,0,2153,1,0,2,1,3,1,1,8,0,2,5,0,2000.0,1,3,736,0,0,0,253,142,0,0,0,0,0,0,0,0,5,2009,0,3593,0,313000
743,451,30,1,70.0,5684,0,0,0,0,0,0,0,11,0,0,0,2,6,8,1930,2005,1,0,4,1,1,0.0,0,0,2,0,0,0,2,0,0,0,813,0,2,0,2,0,813,0,0,1,0,2,1,2,5,0,0,2,1,1932.0,0,1,270,2,2,1,0,113,0,0,0,0,0,0,0,0,6,2006,0,1626,0,110000
744,1197,60,0,58.0,14054,0,0,1,0,0,0,0,6,0,0,0,0,7,5,2006,2006,0,0,2,2,1,0.0,1,0,1,1,0,3,2,0,0,0,879,0,2,0,0,0,1863,0,0,2,1,4,1,2,9,0,1,3,3,2006.0,1,3,660,0,0,0,100,17,0,0,0,0,0,0,0,0,11,2006,1,2742,1,219210
745,571,90,0,74.0,13101,0,0,1,0,0,0,0,0,0,0,1,2,5,5,1965,1965,0,0,0,0,0,108.0,0,0,0,0,0,0,6,231,0,0,1497,0,0,0,0,0,1728,0,0,2,0,6,2,0,10,0,0,2,1,1987.0,0,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008,0,3456,0,142600
746,1440,60,0,80.0,11584,0,0,0,0,0,0,0,16,0,0,0,1,7,6,1979,1979,1,0,0,0,0,96.0,0,0,0,0,0,0,1,315,5,110,114,0,0,0,0,0,1725,0,0,2,1,3,1,0,6,0,1,1,0,1979.0,2,2,550,0,0,0,0,88,216,0,0,0,0,0,0,0,11,2007,0,2264,0,197000
747,263,80,0,88.0,8471,0,0,1,0,0,2,0,10,0,0,0,1,6,7,1977,1995,0,0,0,4,0,46.0,0,0,0,1,2,3,5,506,0,0,0,0,0,0,0,0,1212,1,0,1,0,3,1,0,6,0,1,1,0,1978.0,0,2,492,0,0,0,292,12,0,0,0,0,0,3,0,0,7,2006,0,1718,0,151000
748,915,160,2,30.0,3000,0,2,0,0,0,0,0,9,0,0,2,0,6,5,2009,2009,0,0,2,2,2,76.0,1,0,1,1,0,3,1,294,0,0,318,0,2,0,0,0,1224,0,0,2,1,2,1,2,4,0,0,2,1,2009.0,2,2,528,0,0,0,0,234,0,0,0,0,0,0,0,0,6,2009,1,1836,1,173733
749,1291,80,0,69.45,14112,0,0,1,0,0,2,0,0,0,0,0,1,5,7,1964,1964,1,0,4,0,0,86.0,0,0,1,0,0,3,1,1014,0,0,138,0,0,0,0,0,1152,1,0,1,0,3,1,0,6,0,1,3,0,1964.0,2,2,484,0,0,0,227,0,0,0,0,0,0,0,0,0,4,2010,0,2304,0,180500
750,1235,70,3,55.0,8525,0,0,0,2,0,0,0,20,0,0,0,0,5,6,1911,1950,0,0,5,5,1,0.0,0,0,1,0,0,3,2,0,0,0,940,0,0,1,2,0,1964,0,0,1,1,4,1,0,7,0,0,2,4,1911.0,3,0,0,1,0,1,0,192,0,0,0,0,0,0,0,0,11,2008,0,2904,3,130000
751,890,20,0,128.0,12160,0,0,0,0,0,0,0,0,3,0,0,2,6,4,1953,1953,1,0,4,1,0,90.0,0,0,0,0,0,0,0,1024,0,0,481,0,2,0,0,0,1505,1,0,1,0,2,1,0,6,0,1,1,0,1953.0,2,2,505,0,0,0,0,0,0,162,0,0,0,0,0,0,2,2009,0,3010,0,149500
752,289,20,0,69.45,9819,0,0,1,0,0,0,0,10,0,0,0,2,5,5,1967,1967,0,0,5,5,0,31.0,0,1,0,0,0,0,0,450,0,0,432,0,0,0,0,0,900,0,0,1,0,3,1,0,5,0,0,2,1,1970.0,0,1,280,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2010,0,1782,0,122000
753,952,20,3,60.0,7800,0,0,0,0,0,2,0,7,0,0,0,2,5,5,1965,1965,0,0,2,2,1,0.0,0,0,0,0,0,0,0,641,0,0,187,0,1,0,0,0,965,1,0,1,0,3,1,0,6,0,0,2,1,1979.0,0,1,300,0,0,0,421,0,0,0,0,0,0,1,0,0,7,2006,0,1793,3,119900
754,1278,80,0,69.45,17871,0,0,1,0,0,1,0,16,0,0,0,1,6,5,1967,1976,0,0,0,0,0,359.0,0,0,0,1,0,3,5,528,0,0,1152,0,3,0,0,0,1724,1,0,1,1,3,1,0,7,0,1,3,0,1967.0,2,2,480,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,3404,0,197900
755,845,50,1,100.0,12665,0,1,1,0,0,0,0,11,2,0,0,4,5,8,1915,1950,0,0,4,1,1,0.0,0,0,2,0,0,4,2,0,0,0,876,0,1,0,0,0,1416,0,0,1,1,4,1,0,7,0,1,3,1,1949.0,0,3,720,0,0,0,418,0,194,0,0,0,0,0,0,0,6,2008,0,2292,0,153900
756,49,190,1,33.0,4456,0,0,0,0,0,0,0,11,0,0,3,0,4,5,1920,2008,0,0,5,5,1,0.0,0,0,2,0,0,0,2,0,0,0,736,0,1,0,0,0,1452,0,0,2,0,2,3,0,8,0,0,2,4,1920.0,3,0,0,1,0,1,0,0,102,0,0,0,0,0,0,0,6,2009,1,2188,1,113000
757,1070,45,0,60.0,9600,0,0,0,0,0,0,0,0,0,0,0,6,5,7,1949,2003,0,0,5,5,1,0.0,0,0,0,0,0,0,5,220,0,0,625,0,0,0,0,0,893,0,1,1,0,2,1,2,4,0,0,2,1,1985.0,0,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007,0,1738,0,135000
758,863,20,0,81.0,9672,0,0,0,0,0,2,0,7,0,0,0,2,6,5,1984,1985,1,0,0,4,1,0.0,0,0,1,1,0,0,1,338,0,0,702,0,0,0,0,0,1097,0,0,2,0,3,1,0,6,0,0,2,0,1986.0,0,2,480,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2010,0,2137,0,152000
759,454,60,2,75.0,9000,0,0,0,0,0,0,0,9,0,0,0,0,8,5,2008,2008,0,0,2,2,1,0.0,1,0,1,1,0,0,2,0,0,0,768,0,2,0,0,0,1590,0,0,2,1,3,1,2,6,0,0,2,0,2008.0,2,2,676,0,0,0,0,30,0,0,0,0,0,0,0,0,6,2009,0,2358,0,210000
760,244,160,0,75.0,10762,0,0,0,0,0,2,0,7,0,0,2,0,6,6,1980,1980,0,0,1,4,1,0.0,0,0,0,1,0,0,2,0,0,0,626,0,0,0,0,0,1217,0,0,1,1,3,1,0,6,0,1,1,0,1980.0,2,1,288,0,0,0,0,28,0,0,0,0,0,0,0,0,4,2009,0,1843,0,120000
761,1076,70,0,75.0,13125,0,0,0,0,0,0,0,15,0,0,0,0,7,6,1940,1984,0,0,4,1,1,0.0,0,0,0,0,0,0,0,410,0,0,390,0,0,0,0,0,1740,0,0,1,1,3,1,0,6,0,2,3,0,1940.0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2007,5,2540,0,219500
762,168,60,0,86.0,10562,0,0,0,0,0,0,0,8,0,0,0,0,8,5,2007,2007,0,0,2,2,2,300.0,1,0,1,3,0,0,1,1288,0,0,294,0,2,0,0,0,2161,1,0,1,1,3,1,1,8,0,1,3,0,2007.0,1,3,789,0,0,0,178,120,0,0,0,0,0,0,0,0,11,2007,1,3743,1,325624
763,1396,60,0,88.0,12665,0,0,1,0,0,0,0,2,0,0,0,0,8,5,2005,2006,1,0,2,2,0,245.0,1,0,1,1,2,1,2,0,0,0,1094,0,2,0,0,0,2482,0,0,2,1,4,1,2,9,0,1,3,3,2005.0,1,3,642,0,0,0,144,39,0,0,0,0,0,0,0,0,2,2007,0,3576,0,281213
764,769,20,0,70.0,9100,0,0,0,0,0,0,0,1,0,0,0,2,7,5,2004,2005,1,0,2,2,1,0.0,1,0,1,1,0,0,1,24,0,0,1836,0,2,0,0,0,1836,0,0,2,0,3,1,2,8,0,1,3,0,2004.0,1,2,484,0,0,0,120,33,0,0,0,0,0,0,0,0,10,2006,0,3696,0,216837
765,662,60,0,52.0,46589,0,0,2,0,0,1,0,3,0,0,0,0,8,7,1994,2005,1,0,2,2,0,528.0,1,0,1,1,2,0,1,1361,5,180,88,0,2,0,0,0,2448,1,0,2,1,4,1,2,8,0,1,1,0,1994.0,2,3,711,0,0,0,517,76,0,0,0,0,0,0,0,0,7,2009,0,4077,0,402000
766,1357,20,0,69.45,9477,0,0,0,0,0,2,0,0,0,0,0,2,5,5,1966,1966,0,0,0,0,0,65.0,0,0,0,0,0,0,4,340,0,0,524,0,0,0,0,0,892,0,0,1,0,3,1,0,5,0,0,2,0,1966.0,2,1,264,0,0,0,0,0,0,0,0,0,0,3,0,0,10,2008,0,1756,0,110000
767,132,60,0,69.45,12224,0,0,1,0,0,2,0,6,0,0,0,0,6,5,2000,2000,0,0,2,2,0,40.0,1,0,1,1,0,0,1,695,0,0,297,0,2,0,0,0,2054,1,0,2,1,3,1,2,7,0,1,1,3,2000.0,2,2,390,0,0,0,24,48,0,0,0,0,0,0,0,0,7,2009,0,3046,0,244000
768,513,20,0,70.0,9100,0,0,0,0,0,2,0,0,3,0,0,2,5,5,1958,1958,0,0,2,2,1,0.0,0,0,0,0,0,0,0,521,6,174,169,0,0,0,0,0,864,1,0,1,0,3,1,0,5,0,0,2,1,1964.0,0,2,624,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,1728,0,129900
769,1355,60,0,69.45,10316,0,0,1,0,0,0,0,1,0,0,0,0,7,5,2000,2000,0,0,2,2,1,0.0,1,0,1,1,0,0,1,735,0,0,257,0,2,0,0,0,1865,1,0,2,1,3,1,2,7,0,1,1,0,2000.0,2,3,839,0,0,0,0,184,0,0,0,0,0,0,0,0,6,2008,0,2857,0,235000
770,1408,20,0,69.45,8780,0,0,1,0,0,2,0,12,0,0,0,2,5,5,1985,1985,0,0,0,4,1,0.0,0,0,0,0,0,0,5,625,0,0,208,0,2,0,0,0,833,1,0,1,0,3,1,0,5,0,0,2,4,1985.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2009,0,1666,0,112000
771,516,20,0,94.0,12220,0,0,0,0,0,0,0,8,0,0,0,2,10,5,2009,2009,1,0,7,9,0,305.0,2,0,0,3,0,0,1,1436,0,0,570,0,2,0,0,0,2020,1,0,2,1,3,1,1,9,0,1,3,0,2009.0,1,3,900,0,0,0,156,54,0,0,0,0,0,0,0,0,9,2009,1,4026,1,402861
772,839,20,0,75.0,9525,0,0,0,0,0,0,0,1,0,0,0,2,5,6,1995,2006,0,0,2,2,1,0.0,0,0,1,1,0,0,2,0,0,0,1099,0,2,0,0,0,1099,0,0,1,1,3,1,2,6,0,0,2,0,1999.0,0,1,352,0,0,0,278,0,0,0,0,0,0,0,0,0,6,2008,0,2198,0,144000
773,1149,50,1,69.45,5700,0,0,0,0,0,0,0,11,0,0,0,4,7,7,1926,1950,0,0,4,1,1,0.0,0,0,1,0,0,0,2,0,0,0,572,0,0,0,0,0,1111,0,0,1,0,2,1,0,5,0,1,3,1,1982.0,0,1,288,0,0,0,0,0,176,0,0,0,0,0,0,0,8,2008,0,1683,0,116900
774,796,60,0,70.0,8400,0,0,0,0,0,0,0,7,0,0,0,0,6,6,1980,1981,0,0,0,0,0,130.0,0,0,0,1,0,0,2,0,0,0,650,0,0,0,0,0,1564,0,0,2,1,3,1,0,7,0,1,1,0,1980.0,0,2,476,0,0,0,0,50,0,0,204,0,0,1,0,0,4,2010,0,2214,0,171000
775,963,160,0,24.0,2308,0,0,0,0,0,2,0,21,0,0,2,0,6,6,1976,1976,0,0,1,11,1,0.0,0,0,0,1,0,0,5,556,0,0,248,0,0,0,0,0,1548,1,0,2,1,3,1,2,7,0,1,1,1,1976.0,0,2,440,0,0,0,48,0,0,0,0,0,0,0,0,0,7,2007,0,2352,0,155000
